-11.66 -nan -0.783221
-11.65 -nan -0.767211
-11.64 -nan -0.751446
-11.63 -nan -0.735915
-11.62 -nan -0.720612
-11.61 -nan -0.705527
-11.6 -nan -0.690654
-11.59 -nan -0.675985
-11.58 -nan -0.661512
-11.57 -nan -0.64723
-11.56 -nan -0.633132
-11.55 -nan -0.619211
-11.54 -nan -0.605462
-11.53 -nan -0.591878
-11.52 -nan -0.578453
-11.51 -nan -0.565184
-11.5 -nan -0.552063
-11.49 -nan -0.539086
-11.48 -nan -0.526249
-11.47 -nan -0.513546
-11.46 -nan -0.500973
-11.45 -nan -0.488525
-11.44 -nan -0.476198
-11.43 -nan -0.463989
-11.42 -nan -0.451891
-11.41 -nan -0.439903
-11.4 -nan -0.42802
-11.39 -nan -0.416238
-11.38 -nan -0.404554
-11.37 -nan -0.392963
-11.36 -nan -0.381464
-11.35 -nan -0.370052
-11.34 -nan -0.358724
-11.33 -nan -0.347477
-11.32 -nan -0.336308
-11.31 -nan -0.325214
-11.3 -nan -0.314192
-11.29 -nan -0.303239
-11.28 -nan -0.292352
-11.27 -nan -0.281529
-11.26 -nan -0.270766
-11.25 -nan -0.260062
-11.24 -nan -0.249413
-11.23 -nan -0.238817
-11.22 -nan -0.228271
-11.21 -nan -0.217774
-11.2 -nan -0.207322
-11.19 -nan -0.196913
-11.18 -nan -0.186546
-11.17 -nan -0.176216
-11.16 -nan -0.165924
-11.15 -nan -0.155665
-11.14 -nan -0.145438
-11.13 -nan -0.135241
-11.12 -nan -0.125072
-11.11 -nan -0.114928
-11.1 -nan -0.104807
-11.09 -nan -0.0947074
-11.08 -nan -0.0846269
-11.07 -nan -0.0745634
-11.06 -nan -0.064515
-11.05 -nan -0.0544795
-11.04 -nan -0.044455
-11.03 -nan -0.0344393
-11.02 -nan -0.0244306
-11.01 -nan -0.0144267
-11 -nan -0.00442574
-10.99 -nan 0.00557435
-10.98 -nan 0.0155755
-10.97 -nan 0.0255799
-10.96 -nan 0.0355893
-10.95 -nan 0.0456059
-10.94 -nan 0.0556316
-10.93 -nan 0.0656684
-10.92 -nan 0.0757185
-10.91 -nan 0.0857838
-10.9 -nan 0.0958664
-10.89 -nan 0.105968
-10.88 -nan 0.116092
-10.87 -nan 0.126239
-10.86 -nan 0.136411
-10.85 -nan 0.146611
-10.84 -nan 0.156842
-10.83 -nan 0.167104
-10.82 -nan 0.177401
-10.81 -nan 0.187734
-10.8 -nan 0.198107
-10.79 -nan 0.20852
-10.78 -nan 0.218977
-10.77 -nan 0.22948
-10.76 -nan 0.240031
-10.75 -nan 0.250633
-10.74 -nan 0.261288
-10.73 -nan 0.271999
-10.72 -nan 0.282769
-10.71 -nan 0.293599
-10.7 -nan 0.304494
-10.69 -nan 0.315455
-10.68 -nan 0.326485
-10.67 -nan 0.337587
-10.66 -nan 0.348765
-10.65 -nan 0.360021
-10.64 -nan 0.371358
-10.63 -nan 0.38278
-10.62 -nan 0.39429
-10.61 -nan 0.405891
-10.6 -nan 0.417586
-10.59 -nan 0.42938
-10.58 -nan 0.441275
-10.57 -nan 0.453275
-10.56 -nan 0.465385
-10.55 -nan 0.477608
-10.54 -nan 0.489949
-10.53 -nan 0.502411
-10.52 -nan 0.514999
-10.51 -nan 0.527717
-10.5 -nan 0.54057
-10.49 -nan 0.553563
-10.48 -nan 0.5667
-10.47 -nan 0.579987
-10.46 -nan 0.59343
-10.45 -nan 0.607032
-10.44 -nan 0.620801
-10.43 -nan 0.634742
-10.42 -nan 0.648861
-10.41 -nan 0.663165
-10.4 -nan 0.677659
-10.39 -nan 0.692352
-10.38 -nan 0.707249
-10.37 -nan 0.722358
-10.36 -nan 0.737687
-10.35 -nan 0.753244
-10.34 -nan 0.769038
-10.33 -nan 0.785076
-10.32 -nan 0.801368
-10.31 -nan 0.817923
-10.3 -nan 0.834751
-10.29 -nan 0.851862
-10.28 -nan 0.869268
-10.27 -nan 0.886979
-10.26 -nan 0.905007
-10.25 -nan 0.923364
-10.24 -nan 0.942063
-10.23 -nan 0.961118
-10.22 -nan 0.980543
-10.21 -nan 1.00035
-10.2 -nan 1.02056
-10.19 -nan 1.04119
-10.18 -nan 1.06225
-10.17 -nan 1.08376
-10.16 -nan 1.10575
-10.15 -nan 1.12822
-10.14 -nan 1.15121
-10.13 -nan 1.17474
-10.12 -nan 1.19882
-10.11 -nan 1.22349
-10.1 -nan 1.24877
-10.09 -nan 1.27469
-10.08 -nan 1.30127
-10.07 -nan 1.32856
-10.06 -nan 1.35659
-10.05 -nan 1.38538
-10.04 -nan 1.41499
-10.03 -nan 1.44544
